seed,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
81415,154.00,1384.00,5,2,10,10,2,8,6,21,71075.0,105530.0,91222.0,71075.0,71075.0,71075.0,1,34455.0
81416,154.00,1394.00,5,2,10,10,2,8,6,21,40730.0,80924.0,79759.0,40730.0,40730.0,40730.0,1,40194.0
81417,187.00,1516.00,5,2,10,10,2,8,6,21,73259.0,46116.0,73857.0,73259.0,91938.0,73259.0,4,18679.0
81418,154.00,1354.00,5,1,11,10,2,8,6,21,83070.0,55438.0,76838.0,83070.0,83070.0,83070.0,0,0.0
81419,216.00,1662.00,5,2,10,10,2,8,6,21,73768.0,61928.0,92146.0,73768.0,73267.0,73768.0,2,18378.0
81420,216.00,1655.00,5,2,10,10,2,8,6,21,104447.0,83955.0,105393.0,104447.0,103946.0,104447.0,2,946.0
81421,154.00,1474.00,5,2,10,10,2,8,6,21,64297.0,69858.0,72612.0,64297.0,64297.0,64297.0,2,8315.0
81422,187.00,1516.00,5,2,10,10,2,8,6,21,97574.0,73673.0,93995.0,97574.0,122405.0,97574.0,4,24831.0
81423,206.00,1616.00,5,2,10,10,2,8,6,21,115139.0,63234.0,90699.0,115139.0,114595.0,115139.0,0,0.0
81424,206.00,1570.00,4,2,11,10,2,8,6,21,109108.0,76789.0,84898.0,109108.0,108571.0,109108.0,0,0.0
81425,187.00,1528.00,5,2,10,10,2,8,6,21,52040.0,73506.0,97246.0,52040.0,66671.0,52040.0,2,45206.0
81426,187.00,1528.00,5,2,10,10,2,8,6,21,65046.0,98904.0,42935.0,65046.0,65332.0,65046.0,1,33858.0
81427,154.00,1394.00,5,2,10,10,2,8,6,21,24492.0,37612.0,22684.0,24492.0,24492.0,24492.0,1,13120.0
81428,154.00,1474.00,5,2,10,10,2,8,6,21,65584.0,80248.0,78965.0,65584.0,65584.0,65584.0,1,14664.0
81429,216.00,1655.00,5,2,10,10,2,8,6,21,125649.0,63844.0,117037.0,125649.0,125148.0,125649.0,0,0.0
81430,187.00,1509.00,5,2,10,10,2,8,6,21,46598.0,86946.0,45707.0,46598.0,58219.0,46598.0,1,40348.0
81431,154.00,1542.00,5,2,10,10,2,8,6,21,69575.0,76567.0,72863.0,69575.0,69575.0,69575.0,1,6992.0
81432,206.00,1613.00,5,2,10,10,2,8,6,21,103073.0,61396.0,80924.0,103073.0,102572.0,103073.0,0,0.0
81433,206.00,1610.00,5,2,10,10,2,8,6,21,59637.0,103336.0,56179.0,59637.0,59138.0,59637.0,1,43699.0
81434,154.00,1394.00,5,2,10,10,2,8,6,21,21995.0,52157.0,42236.0,21995.0,21995.0,21995.0,1,30162.0
81435,216.00,1674.00,5,2,10,10,2,8,6,21,111318.0,59374.0,104322.0,111318.0,110822.0,111318.0,0,0.0
81436,206.00,1603.00,5,2,10,10,2,8,6,21,111161.0,71083.0,97160.0,111161.0,110663.0,111161.0,0,0.0
81437,154.00,1564.00,5,2,10,10,2,8,6,21,65654.0,49011.0,83783.0,65654.0,65654.0,65654.0,2,18129.0
81438,154.00,1390.00,5,2,10,10,2,8,6,21,49369.0,105178.0,79279.0,49369.0,49369.0,49369.0,1,55809.0
81439,154.00,1351.00,4,2,11,10,2,8,6,21,92615.0,94830.0,72671.0,92615.0,92615.0,92615.0,1,2215.0
81440,154.00,1391.00,5,2,10,10,2,8,6,21,76877.0,52039.0,55514.0,76877.0,76877.0,76877.0,0,0.0
81441,187.00,1667.00,5,2,10,10,2,8,6,21,76730.0,64815.0,73769.0,76730.0,86326.0,76730.0,4,9596.0
81442,154.00,1394.00,5,2,10,10,2,8,6,21,33439.0,80548.0,33404.0,33439.0,33439.0,33439.0,1,47109.0
81443,154.00,1462.00,5,2,10,10,2,8,6,21,63223.0,44397.0,52271.0,63223.0,63470.0,63223.0,4,247.0
81444,154.00,1394.00,5,2,10,10,2,8,6,21,31714.0,42770.0,58206.0,31714.0,31714.0,31714.0,2,26492.0
81445,154.00,1384.00,5,2,10,10,2,8,6,21,33259.0,100099.0,35259.0,33259.0,33259.0,33259.0,1,66840.0
81446,187.00,1509.00,5,2,10,10,2,8,6,21,63467.0,78915.0,62846.0,63467.0,58014.0,63467.0,1,15448.0
81447,154.00,1542.00,5,2,10,10,2,8,6,21,88923.0,67824.0,89951.0,88923.0,88923.0,88923.0,2,1028.0
81448,154.00,1384.00,5,2,10,10,2,8,6,21,31862.0,88536.0,34556.0,31862.0,31862.0,31862.0,1,56674.0
81449,187.00,1516.00,5,2,10,10,2,8,6,21,109422.0,31449.0,81838.0,109422.0,77638.0,109422.0,0,0.0
81450,154.00,1474.00,5,2,10,10,2,8,6,21,59334.0,86803.0,67620.0,59334.0,59334.0,59334.0,1,27469.0
81451,206.00,1603.00,5,2,10,10,2,8,6,21,70891.0,93984.0,57771.0,70891.0,70390.0,70891.0,1,23093.0
81452,154.00,1435.00,4,2,11,10,2,8,6,21,78249.0,86295.0,63278.0,78249.0,78398.0,78249.0,1,8046.0
81453,154.00,1542.00,5,2,10,10,2,8,6,21,80554.0,98967.0,72960.0,80554.0,80554.0,80554.0,1,18413.0
81454,206.00,1570.00,4,2,11,10,2,8,6,21,76107.0,66951.0,101080.0,76107.0,75559.0,76107.0,2,24973.0
81455,187.00,1509.00,5,2,10,10,2,8,6,21,89355.0,69721.0,89084.0,89355.0,100688.0,89355.0,4,11333.0
81456,154.00,1462.00,5,2,10,10,2,8,6,21,103284.0,81604.0,121851.0,103284.0,103499.0,103284.0,2,18567.0
81457,154.00,1394.00,5,2,10,10,2,8,6,21,62748.0,70587.0,71954.0,62748.0,62748.0,62748.0,2,9206.0
81458,154.00,1394.00,5,2,10,10,2,8,6,21,26527.0,40051.0,36429.0,26527.0,26527.0,26527.0,1,13524.0
81459,216.00,1674.00,5,2,10,10,2,8,6,21,79934.0,38742.0,95599.0,79934.0,79386.0,79934.0,2,15665.0
81460,216.00,1665.00,5,2,10,10,2,8,6,21,100469.0,51041.0,95500.0,100469.0,99971.0,100469.0,0,0.0
81461,154.00,1394.00,5,2,10,10,2,8,6,21,69489.0,90473.0,36684.0,69489.0,69489.0,69489.0,1,20984.0
81462,187.00,1667.00,5,2,10,10,2,8,6,21,77471.0,77012.0,99689.0,77471.0,79301.0,77471.0,2,22218.0
81463,206.00,1603.00,5,2,10,10,2,8,6,21,65863.0,105615.0,63565.0,65863.0,65364.0,65863.0,1,39752.0
81464,154.00,1560.00,5,2,10,10,2,8,6,21,77281.0,111227.0,79627.0,77281.0,77281.0,77281.0,1,33946.0
81465,154.00,1324.00,4,2,11,10,2,8,6,21,45621.0,48296.0,44244.0,45621.0,45621.0,45621.0,1,2675.0
81466,154.00,1318.00,4,2,11,10,2,8,6,21,40475.0,102464.0,87680.0,40475.0,40475.0,40475.0,1,61989.0
81467,154.00,1462.00,5,2,10,10,2,8,6,21,63212.0,54792.0,54615.0,63212.0,63460.0,63212.0,4,248.0
81468,154.00,1384.00,5,2,10,10,2,8,6,21,78696.0,82754.0,78126.0,78696.0,78696.0,78696.0,1,4058.0
81469,216.00,1662.00,5,2,10,10,2,8,6,21,113354.0,104244.0,105033.0,113354.0,112853.0,113354.0,0,0.0
81470,216.00,1674.00,5,2,10,10,2,8,6,21,113144.0,61089.0,94761.0,113144.0,112647.0,113144.0,0,0.0
81471,154.00,1384.00,5,2,10,10,2,8,6,21,54320.0,78365.0,60981.0,54320.0,54320.0,54320.0,1,24045.0
81472,154.00,1384.00,5,2,10,10,2,8,6,21,99951.0,104972.0,93651.0,99951.0,99951.0,99951.0,1,5021.0
81473,187.00,1509.00,5,2,10,10,2,8,6,21,41649.0,55202.0,45862.0,41649.0,55296.0,41649.0,4,13647.0
81474,154.00,1462.00,5,2,10,10,2,8,6,21,68582.0,68308.0,68279.0,68582.0,68807.0,68582.0,4,225.0
81475,206.00,1603.00,5,2,10,10,2,8,6,21,71955.0,102037.0,92077.0,71955.0,71454.0,71955.0,1,30082.0
81476,206.00,1622.00,5,2,10,10,2,8,6,21,76559.0,77309.0,85552.0,76559.0,76062.0,76559.0,2,8993.0
81477,216.00,1655.00,5,2,10,10,2,8,6,21,130467.0,78955.0,113113.0,130467.0,129966.0,130467.0,0,0.0
81478,206.00,1610.00,5,2,10,10,2,8,6,21,85429.0,84925.0,72448.0,85429.0,84930.0,85429.0,0,0.0
81479,154.00,1560.00,5,2,10,10,2,8,6,21,71841.0,68920.0,68551.0,71841.0,71841.0,71841.0,0,0.0
81480,187.00,1667.00,5,2,10,10,2,8,6,21,74403.0,82731.0,74653.0,74403.0,81395.0,74403.0,1,8328.0
81481,187.00,1528.00,5,2,10,10,2,8,6,21,81278.0,73039.0,78808.0,81278.0,74740.0,81278.0,0,0.0
81482,187.00,1509.00,5,2,10,10,2,8,6,21,66973.0,99885.0,74110.0,66973.0,53099.0,66973.0,1,32912.0
81483,187.00,1516.00,5,2,10,10,2,8,6,21,110087.0,139895.0,126576.0,110087.0,114821.0,110087.0,1,29808.0
81484,206.00,1603.00,5,2,10,10,2,8,6,21,99763.0,73147.0,81331.0,99763.0,99262.0,99763.0,0,0.0
81485,206.00,1603.00,5,2,10,10,2,8,6,21,82970.0,63866.0,90714.0,82970.0,82469.0,82970.0,2,7744.0
81486,206.00,1613.00,5,2,10,10,2,8,6,21,100100.0,115577.0,99744.0,100100.0,99602.0,100100.0,1,15477.0
81487,206.00,1693.00,5,2,10,10,2,8,6,21,78135.0,85769.0,105619.0,78135.0,77675.0,78135.0,2,27484.0
81488,154.00,1283.00,4,2,11,10,2,8,6,21,36821.0,64778.0,30793.0,36821.0,36821.0,36821.0,1,27957.0
81489,206.00,1613.00,5,2,10,10,2,8,6,21,84298.0,90653.0,113386.0,84298.0,83800.0,84298.0,2,29088.0
81490,154.00,1391.00,4,2,11,10,2,8,6,21,76321.0,63038.0,53294.0,76321.0,76321.0,76321.0,0,0.0
81491,206.00,1693.00,5,2,10,10,2,8,6,21,108761.0,89653.0,110517.0,108761.0,108265.0,108761.0,2,1756.0
81492,206.00,1613.00,5,2,10,10,2,8,6,21,108390.0,85623.0,108535.0,108390.0,107889.0,108390.0,2,145.0
81493,206.00,1693.00,5,2,10,10,2,8,6,21,111732.0,71462.0,111115.0,111732.0,111232.0,111732.0,0,0.0
81494,154.00,1479.00,4,2,11,10,2,8,6,21,65306.0,120080.0,54540.0,65306.0,65306.0,65306.0,1,54774.0
81495,206.00,1603.00,5,2,10,10,2,8,6,21,70538.0,86382.0,90282.0,70538.0,69989.0,70538.0,2,19744.0
81496,187.00,1667.00,4,2,11,10,2,8,6,21,85726.0,83494.0,105198.0,85725.0,91024.0,85726.0,2,19472.0
81497,206.00,1610.00,5,2,10,10,2,8,6,21,49327.0,45432.0,45586.0,49327.0,48826.0,49327.0,0,0.0
81498,154.00,1464.00,5,2,10,10,2,8,6,21,83708.0,67182.0,99920.0,83708.0,83966.0,83708.0,2,16212.0
81499,187.00,1509.00,5,2,10,10,2,8,6,21,71420.0,84456.0,89418.0,71420.0,77014.0,71420.0,2,17998.0
81500,206.00,1693.00,5,2,10,10,2,8,6,21,128202.0,51975.0,85564.0,128202.0,127702.0,128202.0,0,0.0
81501,187.00,1667.00,5,2,10,10,2,8,6,21,79955.0,73230.0,79960.0,79955.0,101678.0,79955.0,4,21723.0
81502,187.00,1509.00,5,2,10,10,2,8,6,21,84913.0,124105.0,83295.0,84913.0,74683.0,84913.0,1,39192.0
81503,154.00,1474.00,5,2,10,10,2,8,6,21,60780.0,68958.0,58532.0,60780.0,60780.0,60780.0,1,8178.0
81504,154.00,1384.00,5,2,10,10,2,8,6,21,37781.0,92875.0,36654.0,37781.0,37781.0,37781.0,1,55094.0
81505,154.00,1384.00,5,2,10,10,2,8,6,21,77457.0,54904.0,71116.0,77457.0,77457.0,77457.0,0,0.0
81506,206.00,1603.00,5,2,10,10,2,8,6,21,107019.0,131084.0,109662.0,107019.0,106518.0,107019.0,1,24065.0
81507,216.00,1655.00,5,2,10,10,2,8,6,21,93926.0,106747.0,100233.0,93926.0,93427.0,93926.0,1,12821.0
81508,216.00,1550.00,5,1,11,10,2,8,6,21,124892.0,111568.0,91754.0,124892.0,124356.0,124892.0,0,0.0
81509,216.00,1655.00,5,2,10,10,2,8,6,21,92278.0,37013.0,97110.0,92278.0,91779.0,92278.0,2,4832.0
81510,216.00,1674.00,5,2,10,10,2,8,6,21,111928.0,73182.0,92668.0,111928.0,111428.0,111928.0,0,0.0
81511,206.00,1603.00,5,2,10,10,2,8,6,21,70971.0,114377.0,58137.0,70971.0,70470.0,70971.0,1,43406.0
81512,206.00,1603.00,5,2,10,10,2,8,6,21,82658.0,65761.0,74437.0,82658.0,82159.0,82658.0,0,0.0
81513,216.00,1665.00,5,2,10,10,2,8,6,21,95697.0,80402.0,85978.0,95697.0,95199.0,95697.0,0,0.0
81514,187.00,1509.00,5,2,10,10,2,8,6,21,74610.0,79586.0,77203.0,74610.0,95080.0,74610.0,4,20470.0
81515,154.00,1394.00,5,2,10,10,2,8,6,20,38945.0,46681.0,60967.0,38945.0,38945.0,38945.0,2,22022.0
81516,206.00,1681.00,5,2,10,10,2,8,6,21,77666.0,47937.0,111827.0,77666.0,77167.0,77666.0,2,34161.0
81517,154.00,1462.00,5,2,10,10,2,8,6,21,90286.0,26249.0,84650.0,90286.0,90503.0,90286.0,4,217.0
81518,206.00,1620.00,5,2,10,10,2,8,6,21,69440.0,89199.0,55914.0,69440.0,68904.0,69440.0,1,19759.0
81519,154.00,1542.00,5,2,10,10,2,8,6,21,80809.0,108650.0,74693.0,80809.0,80809.0,80809.0,1,27841.0
81520,154.00,1462.00,5,2,10,10,2,8,6,21,68633.0,78168.0,58226.0,68633.0,68850.0,68633.0,1,9535.0
81521,206.00,1603.00,5,2,10,10,2,8,6,21,115284.0,80570.0,108547.0,115284.0,114783.0,115284.0,0,0.0
81522,187.00,1509.00,5,2,10,10,2,8,6,21,62376.0,94951.0,73908.0,62376.0,86935.0,62376.0,1,32575.0
81523,206.00,1681.00,5,2,10,10,2,8,6,21,90509.0,67286.0,90081.0,90509.0,90008.0,90509.0,0,0.0
81524,154.00,1394.00,5,2,10,10,2,8,6,21,50807.0,57135.0,50435.0,50807.0,50807.0,50807.0,1,6328.0
81525,154.00,1384.00,5,2,10,10,2,8,6,21,39688.0,78408.0,36414.0,39688.0,39688.0,39688.0,1,38720.0
81526,154.00,1542.00,5,2,10,10,2,8,6,21,63764.0,61991.0,62882.0,63764.0,63764.0,63764.0,0,0.0
81527,187.00,1509.00,5,2,10,10,2,8,6,21,64472.0,74768.0,42173.0,64472.0,52804.0,64472.0,1,10296.0
81528,206.00,1613.00,5,2,10,10,2,8,6,21,40361.0,36136.0,47403.0,40361.0,39863.0,40361.0,2,7042.0
81529,206.00,1693.00,5,2,10,10,2,8,6,21,129265.0,93938.0,125431.0,129265.0,128769.0,129265.0,0,0.0
81530,206.00,1610.00,5,2,10,10,2,8,6,21,58554.0,94066.0,90263.0,58554.0,58055.0,58554.0,1,35512.0
81531,154.00,1542.00,5,2,10,10,2,8,6,21,82352.0,82395.0,97083.0,82352.0,82352.0,82352.0,2,14731.0
81532,216.00,1674.00,5,2,10,10,2,8,6,21,117808.0,93819.0,129800.0,117808.0,117311.0,117808.0,2,11992.0
81533,154.00,1384.00,5,2,10,10,2,8,6,21,39446.0,36815.0,46580.0,39446.0,39446.0,39446.0,2,7134.0
81534,187.00,1509.00,5,2,10,10,2,8,6,21,72961.0,53202.0,107476.0,72961.0,116936.0,72961.0,4,43975.0
81535,216.00,1550.00,5,1,11,10,2,8,6,21,103291.0,73524.0,112276.0,103295.0,102748.0,103291.0,2,8985.0
81536,187.00,1676.00,5,2,10,10,2,8,6,21,96778.0,111605.0,93852.0,96778.0,113736.0,96778.0,4,16958.0
81537,154.00,1462.00,5,2,10,10,2,8,6,21,64054.0,61367.0,63371.0,64054.0,64304.0,64054.0,4,250.0
81538,187.00,1667.00,5,2,10,10,2,8,6,21,94662.0,91423.0,80246.0,94687.0,87742.0,94662.0,0,0.0
81539,206.00,1613.00,5,2,10,10,2,8,6,21,131526.0,100616.0,125067.0,131526.0,131027.0,131526.0,0,0.0
81540,216.00,1662.00,5,2,10,10,2,8,6,21,124917.0,67493.0,107894.0,124917.0,124419.0,124917.0,0,0.0
81541,216.00,1665.00,5,2,10,10,2,8,6,21,132599.0,137277.0,137510.0,132599.0,132101.0,132599.0,2,4911.0
81542,206.00,1603.00,5,2,10,10,2,8,6,21,69925.0,53118.0,67560.0,69925.0,69427.0,69925.0,0,0.0
81543,216.00,1674.00,5,2,10,10,2,8,6,21,123718.0,123098.0,115835.0,123718.0,123217.0,123718.0,0,0.0
81544,187.00,1676.00,5,2,10,10,2,8,6,21,136727.0,103145.0,102716.0,136727.0,121238.0,136727.0,0,0.0
81545,206.00,1613.00,5,2,10,10,2,8,6,21,128162.0,114981.0,113134.0,128162.0,127663.0,128162.0,0,0.0
81546,154.00,1384.00,5,2,10,10,2,8,6,21,64877.0,68211.0,60549.0,64877.0,64877.0,64877.0,1,3334.0
81547,154.00,1542.00,5,2,10,10,2,8,6,21,100548.0,82062.0,80895.0,100548.0,100548.0,100548.0,0,0.0
81548,154.00,1391.00,5,2,10,10,2,8,6,21,55649.0,74734.0,42045.0,55649.0,55649.0,55649.0,1,19085.0
81549,187.00,1509.00,5,2,10,10,2,8,6,21,104248.0,108044.0,103100.0,104248.0,115172.0,104248.0,4,10924.0
81550,187.00,1509.00,5,2,10,10,2,8,6,21,89034.0,51338.0,116775.0,89034.0,90915.0,89034.0,2,27741.0
81551,187.00,1519.00,5,2,10,10,2,8,6,21,39562.0,96155.0,83451.0,39562.0,68169.0,39562.0,1,56593.0
81552,154.00,1387.00,5,2,10,10,2,8,6,21,74179.0,92640.0,87247.0,74179.0,74179.0,74179.0,1,18461.0
81553,187.00,1509.00,5,2,10,10,2,8,6,21,88278.0,67689.0,85025.0,88278.0,93818.0,88278.0,4,5540.0
81554,216.00,1662.00,5,2,10,10,2,8,6,21,102423.0,92549.0,92703.0,102423.0,101922.0,102423.0,0,0.0
81555,187.00,1509.00,5,2,10,10,2,8,6,21,49494.0,74161.0,67238.0,49494.0,60684.0,49494.0,1,24667.0
81556,216.00,1655.00,5,2,10,10,2,8,6,21,118865.0,115575.0,113606.0,118865.0,118364.0,118865.0,0,0.0
81557,216.00,1655.00,5,2,10,10,2,8,6,21,106676.0,106172.0,102896.0,106676.0,106175.0,106676.0,0,0.0
81558,187.00,1667.00,5,2,10,10,2,8,6,21,112544.0,40176.0,86693.0,112544.0,98667.0,112544.0,0,0.0
81559,154.00,1391.00,5,2,10,10,2,8,6,21,29363.0,72931.0,29585.0,29363.0,29363.0,29363.0,1,43568.0
81560,216.00,1662.00,4,2,11,10,2,8,6,21,106550.0,81724.0,88181.0,106550.0,106011.0,106550.0,0,0.0
81561,216.00,1665.00,5,2,10,10,2,8,6,21,100891.0,81482.0,103867.0,100891.0,100390.0,100891.0,2,2976.0
81562,154.00,1384.00,5,2,10,10,2,8,6,21,75669.0,97331.0,71800.0,75669.0,75669.0,75669.0,1,21662.0
81563,154.00,1403.00,5,2,10,10,2,8,6,21,39994.0,68556.0,54956.0,39994.0,40242.0,39994.0,1,28562.0
81564,187.00,1516.00,5,2,10,10,2,8,6,21,42296.0,69594.0,34295.0,42296.0,53819.0,42296.0,1,27298.0
81565,154.00,1462.00,5,2,10,10,2,8,6,21,88521.0,70863.0,89813.0,88521.0,88742.0,88521.0,2,1292.0
81566,154.00,1403.00,5,2,10,10,2,8,6,21,49870.0,98709.0,24368.0,49870.0,49863.0,49870.0,1,48839.0
81567,206.00,1603.00,5,2,10,10,2,8,6,21,57682.0,61756.0,73853.0,57682.0,57183.0,57682.0,2,16171.0
81568,216.00,1655.00,5,2,10,10,2,8,6,21,126705.0,104913.0,103558.0,126705.0,126204.0,126705.0,0,0.0
81569,154.00,1542.00,5,2,10,10,2,8,6,21,71891.0,47493.0,53743.0,71891.0,71891.0,71891.0,0,0.0
81570,206.00,1606.00,5,2,10,10,2,8,6,21,69164.0,74939.0,84231.0,69190.0,68666.0,69164.0,2,15067.0
81571,216.00,1655.00,5,2,10,10,2,8,6,21,115378.0,71812.0,106487.0,115378.0,114877.0,115378.0,0,0.0
81572,154.00,1394.00,5,2,10,10,2,8,6,21,52131.0,42440.0,26193.0,52131.0,52131.0,52131.0,0,0.0
81573,154.00,1542.00,5,2,10,10,2,8,6,21,75958.0,131921.0,58536.0,75958.0,75958.0,75958.0,1,55963.0
81574,154.00,1384.00,5,2,10,10,2,8,6,21,79591.0,99374.0,74753.0,79591.0,79591.0,79591.0,1,19783.0
81575,154.00,1391.00,5,2,10,10,2,8,6,21,43834.0,40219.0,39343.0,43834.0,43834.0,43834.0,0,0.0
81576,154.00,1391.00,5,2,10,10,2,8,6,21,55687.0,42720.0,43757.0,55687.0,55687.0,55687.0,0,0.0
81577,154.00,1462.00,5,2,10,10,2,8,6,21,77467.0,111241.0,106296.0,77467.0,77687.0,77467.0,1,33774.0
81578,187.00,1519.00,5,2,10,10,2,8,6,21,43086.0,80421.0,88510.0,43086.0,37697.0,43086.0,2,45424.0
81579,154.00,1462.00,5,2,10,10,2,8,6,21,79422.0,67450.0,74214.0,79422.0,79645.0,79422.0,4,223.0
81580,187.00,1509.00,5,2,10,10,2,8,6,21,37208.0,93099.0,37011.0,37208.0,36368.0,37208.0,1,55891.0
81581,187.00,1509.00,5,2,10,10,2,8,6,21,50519.0,107080.0,41902.0,50519.0,50274.0,50519.0,1,56561.0
81582,216.00,1655.00,5,2,10,10,2,8,6,21,101156.0,88719.0,92388.0,101156.0,100655.0,101156.0,0,0.0
81583,206.00,1693.00,5,2,10,10,2,8,6,21,86363.0,89640.0,86324.0,86363.0,85862.0,86363.0,1,3277.0
81584,206.00,1603.00,5,2,10,10,2,8,6,21,83496.0,83047.0,69431.0,83496.0,82997.0,83496.0,0,0.0
81585,187.00,1516.00,5,2,10,10,2,8,6,21,66205.0,69350.0,47856.0,66205.0,55567.0,66205.0,1,3145.0
81586,216.00,1655.00,5,2,10,10,2,8,6,21,94192.0,68422.0,82454.0,94192.0,93693.0,94192.0,0,0.0
81587,206.00,1610.00,5,2,10,10,2,8,6,21,67736.0,45293.0,83113.0,67736.0,67235.0,67736.0,2,15377.0
81588,154.00,1384.00,5,2,10,10,2,8,6,21,52672.0,63527.0,52092.0,52672.0,52672.0,52672.0,1,10855.0
81589,206.00,1493.00,4,2,11,10,2,8,6,21,101975.0,68439.0,65919.0,101984.0,101602.0,101975.0,0,0.0
81590,216.00,1674.00,5,2,10,10,2,8,6,21,154018.0,57803.0,147657.0,154018.0,153522.0,154018.0,0,0.0
81591,154.00,1394.00,5,2,10,10,2,8,6,21,78324.0,59067.0,84850.0,78324.0,78324.0,78324.0,2,6526.0
81592,154.00,1274.00,4,2,11,10,2,8,6,21,50424.0,67077.0,61394.0,50424.0,50424.0,50424.0,1,16653.0
81593,216.00,1544.00,5,1,11,10,2,8,6,21,110859.0,105692.0,114093.0,110861.0,110389.0,110859.0,2,3234.0
81594,187.00,1519.00,5,2,10,10,2,8,6,21,55026.0,75229.0,62408.0,55026.0,66357.0,55026.0,1,20203.0
81595,154.00,1394.00,5,2,10,10,2,8,6,21,37518.0,79451.0,22742.0,37518.0,37518.0,37518.0,1,41933.0
81596,154.00,1560.00,5,2,10,10,2,8,6,21,62968.0,106720.0,63147.0,62968.0,62968.0,62968.0,1,43752.0
81597,206.00,1693.00,5,2,10,10,2,8,6,21,149548.0,126584.0,125264.0,149548.0,149051.0,149548.0,0,0.0
81598,206.00,1610.00,5,2,10,10,2,8,6,21,83481.0,78245.0,67731.0,83481.0,82982.0,83481.0,0,0.0
81599,154.00,1388.00,5,2,10,10,2,8,6,21,44207.0,71455.0,62516.0,44207.0,44207.0,44207.0,1,27248.0
81600,154.00,1403.00,5,2,10,10,2,8,6,21,37317.0,80027.0,27845.0,37317.0,37310.0,37317.0,1,42710.0
81601,206.00,1603.00,5,2,10,10,2,8,6,21,34920.0,65814.0,48502.0,34920.0,34416.0,34920.0,1,30894.0
81602,187.00,1516.00,5,2,10,10,2,8,6,21,100718.0,74672.0,97344.0,100718.0,123781.0,100718.0,4,23063.0
81603,187.00,1679.00,5,2,10,10,2,8,6,21,154922.0,109455.0,147237.0,154922.0,122630.0,154922.0,0,0.0
81604,154.00,1462.00,5,2,10,10,2,8,6,21,76233.0,71748.0,95358.0,76233.0,76452.0,76233.0,2,19125.0
81605,216.00,1655.00,5,2,10,10,2,8,6,21,136448.0,120331.0,128144.0,136448.0,135947.0,136448.0,0,0.0
81606,187.00,1528.00,5,2,10,10,2,8,6,21,71677.0,51921.0,50284.0,71677.0,85442.0,71677.0,4,13765.0
81607,206.00,1603.00,5,2,10,10,2,8,6,21,78850.0,59790.0,76518.0,78850.0,78352.0,78850.0,0,0.0
81608,206.00,1603.00,5,2,10,10,2,8,6,21,92168.0,126676.0,90852.0,92168.0,91670.0,92168.0,1,34508.0
81609,216.00,1665.00,5,2,10,10,2,8,6,21,126131.0,78072.0,90299.0,126131.0,125630.0,126131.0,0,0.0
81610,187.00,1516.00,5,2,10,10,2,8,6,21,109159.0,81123.0,104397.0,109159.0,108795.0,109159.0,0,0.0
81611,154.00,1542.00,5,2,10,10,2,8,6,21,74068.0,42687.0,77681.0,74068.0,74068.0,74068.0,2,3613.0
81612,154.00,1542.00,5,2,10,10,2,8,6,21,54120.0,58649.0,55619.0,54120.0,54120.0,54120.0,1,4529.0
81613,154.00,1474.00,5,2,10,10,2,8,6,21,62383.0,141406.0,71488.0,62383.0,62383.0,62383.0,1,79023.0
81614,216.00,1655.00,5,2,10,10,2,8,6,21,94602.0,67002.0,77141.0,94602.0,94104.0,94602.0,0,0.0
81615,206.00,1693.00,5,2,10,10,2,8,6,21,114819.0,67695.0,117221.0,114819.0,114318.0,114819.0,2,2402.0
81616,206.00,1603.00,5,2,10,10,2,8,6,21,63698.0,96437.0,61216.0,63698.0,63199.0,63698.0,1,32739.0
81617,187.00,1509.00,5,2,10,10,2,8,6,21,74560.0,68547.0,77866.0,74560.0,84923.0,74560.0,4,10363.0
81618,206.00,1610.00,5,2,10,10,2,8,6,21,97744.0,64180.0,78606.0,97744.0,97245.0,97744.0,0,0.0
81619,187.00,1509.00,5,2,10,10,2,8,6,21,80357.0,74197.0,96446.0,80357.0,85123.0,80357.0,2,16089.0
81620,187.00,1516.00,5,2,10,10,2,8,6,21,84012.0,69558.0,73324.0,84012.0,74287.0,84012.0,0,0.0
81621,206.00,1693.00,5,2,10,10,2,8,6,21,134542.0,118716.0,135322.0,134542.0,134045.0,134542.0,2,780.0
81622,154.00,1384.00,5,2,10,10,2,8,6,21,58920.0,49764.0,55369.0,58920.0,58920.0,58920.0,0,0.0
81623,154.00,1542.00,5,2,10,10,2,8,6,21,86497.0,68792.0,80172.0,86497.0,86497.0,86497.0,0,0.0
81624,206.00,1603.00,5,2,10,10,2,8,6,21,81816.0,101712.0,91952.0,81816.0,81318.0,81816.0,1,19896.0
81625,216.00,1674.00,5,2,10,10,2,8,6,21,101360.0,80827.0,106441.0,101360.0,100859.0,101360.0,2,5081.0
81626,187.00,1516.00,5,2,10,10,2,8,6,21,83332.0,48290.0,95474.0,83332.0,75797.0,83332.0,2,12142.0
81627,154.00,1391.00,5,2,10,10,2,8,6,21,50537.0,74962.0,58799.0,50537.0,50537.0,50537.0,1,24425.0
81628,154.00,1394.00,5,2,10,10,2,8,6,21,45929.0,78547.0,67117.0,45929.0,45929.0,45929.0,1,32618.0
81629,187.00,1509.00,5,2,10,10,2,8,6,21,108618.0,84734.0,94336.0,108618.0,92733.0,108618.0,0,0.0
