seed,p_milk,cash,cow_count,shed_wheat,hands,quads,score_0,score_1,score_2,score_3,score_4,best_n,gain_vs_base4
41408,187.00,1509.00,5,10,10,2,80296.0,79918.0,99063.0,80285.0,80296.0,2,18767.0
41409,206.00,1681.00,5,10,10,2,70338.0,75522.0,75021.0,70338.0,70338.0,1,5184.0
41410,216.00,1655.00,5,10,10,2,120468.0,121326.0,120827.0,120460.0,120468.0,1,858.0
41411,154.00,1384.00,5,10,10,2,77892.0,68971.0,68971.0,77892.0,77892.0,4,0.0
41412,206.00,1681.00,5,10,10,2,92053.0,96456.0,95957.0,92045.0,92045.0,1,4411.0
41413,154.00,1384.00,5,10,10,2,67522.0,61138.0,61138.0,67517.0,67517.0,0,5.0
41414,187.00,1516.00,5,10,10,2,85443.0,86476.0,92093.0,85448.0,85443.0,2,6650.0
41415,154.00,1394.00,5,10,10,2,51167.0,27584.0,27584.0,51172.0,51167.0,3,5.0
41416,187.00,1509.00,5,10,10,2,78026.0,77557.0,57338.0,78026.0,78036.0,4,0.0
41417,187.00,1516.00,5,10,10,2,85338.0,82652.0,74074.0,85338.0,85342.0,4,0.0
41418,154.00,1407.00,5,10,10,2,37120.0,38550.0,38538.0,37120.0,37120.0,1,1430.0
41419,154.00,1384.00,5,10,10,2,55549.0,51094.0,51094.0,55508.0,55549.0,4,0.0
41420,187.00,1404.00,5,11,10,2,67113.0,61983.0,55616.0,67113.0,67113.0,4,0.0
41421,216.00,1665.00,5,10,10,2,107565.0,107592.0,107091.0,107565.0,107565.0,1,27.0
41422,187.00,1509.00,5,10,10,2,37837.0,37185.0,45652.0,37837.0,37837.0,2,7815.0
41423,154.00,1384.00,5,10,10,2,70720.0,98203.0,98203.0,70718.0,70720.0,1,27483.0
41424,206.00,1693.00,5,10,10,2,95400.0,100883.0,100387.0,95400.0,95386.0,1,5497.0
41425,216.00,1662.00,5,10,10,2,112386.0,112018.0,111472.0,112386.0,112386.0,4,0.0
41426,154.00,1316.00,4,11,10,2,66226.0,71588.0,71588.0,66226.0,66226.0,1,5362.0
41427,154.00,1464.00,5,10,10,2,70495.0,73598.0,73591.0,70495.0,70495.0,1,3103.0
41428,187.00,1509.00,5,10,10,2,52138.0,52004.0,51488.0,52138.0,52138.0,4,0.0
41429,154.00,1394.00,5,10,10,2,38194.0,26931.0,26931.0,38190.0,38194.0,4,0.0
41430,187.00,1509.00,5,10,10,2,38289.0,37556.0,46566.0,38289.0,38279.0,2,8287.0
41431,187.00,1398.00,5,11,10,2,57126.0,45636.0,45636.0,57126.0,57133.0,4,0.0
41432,187.00,1405.00,4,11,10,2,73560.0,73465.0,75796.0,73560.0,73560.0,2,2236.0
41433,187.00,1509.00,5,10,10,2,104189.0,104368.0,62425.0,104189.0,104188.0,1,180.0
41434,154.00,1391.00,5,10,10,2,57127.0,41812.0,41812.0,57127.0,57140.0,4,0.0
41435,216.00,1655.00,5,10,10,2,112656.0,111834.0,111333.0,112652.0,112652.0,0,4.0
41436,154.00,1394.00,5,10,10,2,41264.0,48109.0,48109.0,41264.0,41264.0,1,6845.0
41437,206.00,1613.00,5,10,10,2,79984.0,80527.0,80026.0,79980.0,79980.0,1,547.0
41438,154.00,1462.00,5,10,10,2,52567.0,53423.0,53667.0,52579.0,52579.0,2,1088.0
41439,206.00,1603.00,5,10,10,2,39521.0,38970.0,38471.0,39513.0,39521.0,4,0.0
41440,206.00,1613.00,5,10,10,2,112304.0,116508.0,116007.0,112303.0,112303.0,1,4205.0
41441,187.00,1516.00,5,10,10,2,42451.0,41912.0,72715.0,42452.0,42452.0,2,30263.0
41442,187.00,1666.00,5,10,10,2,98283.0,103337.0,96112.0,98316.0,98316.0,1,5021.0
41443,206.00,1603.00,5,10,10,2,58085.0,57385.0,56884.0,58084.0,58084.0,4,0.0
41444,206.00,1681.00,5,10,10,2,69422.0,74031.0,73530.0,69422.0,69422.0,1,4609.0
41445,154.00,1384.00,5,10,10,2,62985.0,53119.0,53119.0,62985.0,62985.0,4,0.0
41446,154.00,1274.00,4,11,10,2,84796.0,94199.0,94199.0,84796.0,84796.0,1,9403.0
41447,154.00,1474.00,5,10,10,2,52360.0,83388.0,83388.0,52173.0,52173.0,1,31215.0
41448,187.00,1528.00,5,10,10,2,56175.0,55700.0,96649.0,56175.0,56165.0,2,40484.0
41449,187.00,1509.00,5,10,10,2,40369.0,39755.0,45927.0,40369.0,40369.0,2,5558.0
41450,154.00,1384.00,5,10,10,2,51574.0,34697.0,34697.0,51574.0,51574.0,4,0.0
41451,206.00,1603.00,5,10,10,2,56288.0,55690.0,55191.0,56298.0,56298.0,4,0.0
41452,187.00,1516.00,5,10,10,2,117152.0,118680.0,92803.0,117151.0,117151.0,1,1529.0
41453,187.00,1667.00,5,10,10,2,99806.0,105261.0,97563.0,99806.0,99820.0,1,5441.0
41454,206.00,1603.00,5,10,10,2,90140.0,89638.0,89137.0,90134.0,90140.0,4,0.0
41455,154.00,1560.00,5,10,10,2,53822.0,59525.0,59525.0,53805.0,53805.0,1,5720.0
41456,206.00,1622.00,5,10,10,2,103218.0,103011.0,102510.0,103222.0,103218.0,3,4.0
41457,187.00,1516.00,5,10,10,2,94982.0,95814.0,113668.0,94982.0,94970.0,2,18698.0
41458,187.00,1509.00,5,10,10,2,68305.0,70019.0,79537.0,68296.0,68296.0,2,11241.0
41459,154.00,1394.00,5,10,10,2,45522.0,41190.0,41190.0,45522.0,45525.0,4,0.0
41460,206.00,1603.00,5,10,10,2,117994.0,118888.0,118389.0,117994.0,117994.0,1,894.0
41461,154.00,1384.00,5,10,10,2,80629.0,74662.0,74662.0,80629.0,80629.0,4,0.0
41462,154.00,1388.00,5,10,10,2,45593.0,45683.0,45683.0,45593.0,45593.0,1,90.0
41463,154.00,1542.00,5,10,10,2,85011.0,105247.0,105247.0,85011.0,85009.0,1,20238.0
41464,154.00,1273.00,5,11,10,2,83495.0,78577.0,78577.0,83495.0,83495.0,4,0.0
41465,206.00,1681.00,5,10,10,2,143263.0,149587.0,149086.0,143259.0,143259.0,1,6328.0
41466,187.00,1509.00,5,10,10,2,28735.0,28323.0,42039.0,28726.0,28735.0,2,13304.0
41467,206.00,1603.00,5,10,10,2,50811.0,50121.0,49623.0,50811.0,50811.0,4,0.0
41468,206.00,1603.00,5,10,10,2,95337.0,95444.0,94943.0,95334.0,95337.0,1,107.0
41469,187.00,1560.00,4,11,10,2,86683.0,92009.0,87738.0,86683.0,86683.0,1,5326.0
41470,206.00,1613.00,5,10,10,2,109201.0,110551.0,110053.0,109201.0,109201.0,1,1350.0
41471,187.00,1509.00,5,10,10,2,88845.0,93007.0,63907.0,88844.0,88845.0,1,4162.0
41472,154.00,1551.00,5,10,10,2,63782.0,64792.0,64792.0,63782.0,63782.0,1,1010.0
41473,154.00,1560.00,5,10,10,2,65070.0,86468.0,86468.0,65070.0,65068.0,1,21400.0
41474,216.00,1655.00,5,10,10,2,89289.0,89574.0,89075.0,89289.0,89288.0,1,286.0
41475,206.00,1613.00,5,10,10,2,107771.0,110854.0,110353.0,107773.0,107773.0,1,3081.0
41476,206.00,1681.00,5,10,10,2,108076.0,113420.0,112919.0,108071.0,108076.0,1,5344.0
41477,154.00,1462.00,5,10,10,2,84936.0,72615.0,72836.0,84950.0,84950.0,4,0.0
41478,154.00,1394.00,5,10,10,2,59974.0,73783.0,73783.0,59979.0,59979.0,1,13804.0
41479,206.00,1613.00,5,10,10,2,64716.0,64285.0,63787.0,64716.0,64716.0,4,0.0
41480,206.00,1622.00,5,10,10,2,96015.0,95648.0,95147.0,96015.0,96015.0,4,0.0
41481,154.00,1384.00,5,10,10,2,34821.0,46882.0,46882.0,34821.0,34821.0,1,12061.0
41482,154.00,1391.00,5,10,10,2,39926.0,57855.0,57855.0,39970.0,39926.0,1,17929.0
41483,187.00,1667.00,5,10,10,2,67130.0,72290.0,69017.0,67134.0,67134.0,1,5156.0
41484,206.00,1603.00,5,10,10,2,58318.0,55258.0,54759.0,58308.0,58308.0,0,10.0
41485,206.00,1610.00,5,10,10,2,72215.0,71883.0,71384.0,72215.0,72215.0,4,0.0
41486,154.00,1403.00,5,10,10,2,47525.0,50806.0,50799.0,47525.0,47525.0,1,3281.0
41487,154.00,1403.00,5,10,10,2,31510.0,39613.0,51201.0,31519.0,31519.0,2,19682.0
41488,206.00,1603.00,5,10,10,2,39701.0,39106.0,38607.0,39701.0,39695.0,0,6.0
41489,216.00,1662.00,5,10,10,2,107493.0,106832.0,106331.0,107493.0,107489.0,0,4.0
41490,154.00,1394.00,5,10,10,2,49796.0,45349.0,45349.0,49795.0,49795.0,4,0.0
41491,187.00,1667.00,5,10,10,2,71339.0,76341.0,79412.0,71339.0,71337.0,2,8075.0
41492,154.00,1382.00,5,10,10,2,85048.0,66126.0,66126.0,85048.0,85048.0,4,0.0
41493,154.00,1351.00,4,11,10,2,84710.0,93973.0,93973.0,84710.0,84710.0,1,9263.0
41494,206.00,1610.00,5,10,10,2,74120.0,76998.0,76497.0,74123.0,74123.0,1,2875.0
41495,187.00,1509.00,5,10,10,2,84379.0,85375.0,82071.0,84385.0,84379.0,1,996.0
41496,206.00,1603.00,5,10,10,2,100070.0,99366.0,98865.0,100069.0,100069.0,4,0.0
41497,187.00,1667.00,5,10,10,2,98205.0,103567.0,96979.0,98205.0,98205.0,1,5362.0
41498,154.00,1403.00,5,10,10,2,44493.0,36005.0,53725.0,44493.0,44493.0,2,9232.0
41499,187.00,1671.00,5,10,10,2,95716.0,100899.0,113097.0,95716.0,95736.0,2,17361.0
41500,206.00,1613.00,5,10,10,2,82776.0,83204.0,82706.0,82780.0,82776.0,1,428.0
41501,206.00,1603.00,5,10,10,2,72726.0,72045.0,71544.0,72732.0,72726.0,3,6.0
41502,154.00,1403.00,5,10,10,2,30187.0,42698.0,42826.0,30193.0,30187.0,2,12639.0
41503,154.00,1462.00,5,10,10,2,51023.0,65478.0,65696.0,51023.0,51022.0,2,14674.0
41504,154.00,1542.00,5,10,10,2,78763.0,83790.0,83790.0,78763.0,78752.0,1,5038.0
41505,154.00,1397.00,5,10,10,2,95577.0,61250.0,61250.0,95577.0,95577.0,4,0.0
41506,187.00,1398.00,5,11,10,2,51924.0,39970.0,39970.0,51924.0,51924.0,4,0.0
41507,154.00,1394.00,5,10,10,2,75538.0,76255.0,76255.0,75538.0,75538.0,1,717.0
41508,154.00,1462.00,5,10,10,2,76494.0,86502.0,86745.0,76494.0,76494.0,2,10251.0
41509,187.00,1509.00,5,10,10,2,111912.0,112143.0,118436.0,111912.0,111913.0,2,6523.0
41510,154.00,1384.00,5,10,10,2,47295.0,46240.0,46240.0,47295.0,47295.0,4,0.0
41511,216.00,1655.00,5,10,10,2,127017.0,127287.0,126789.0,127010.0,127017.0,1,270.0
41512,206.00,1603.00,5,10,10,2,61224.0,60578.0,60080.0,61235.0,61235.0,4,0.0
41513,206.00,1603.00,5,10,10,2,58554.0,58251.0,57750.0,58558.0,58558.0,4,0.0
41514,206.00,1603.00,5,10,10,2,105794.0,106522.0,106021.0,105792.0,105794.0,1,728.0
41515,154.00,1542.00,5,10,10,2,56105.0,73654.0,73654.0,56105.0,56105.0,1,17549.0
41516,154.00,1384.00,5,10,10,2,69761.0,77418.0,77418.0,69761.0,69761.0,1,7657.0
41517,187.00,1509.00,5,10,10,2,83603.0,88934.0,127386.0,83603.0,83603.0,2,43783.0
41518,216.00,1674.00,5,10,10,2,119461.0,120457.0,119928.0,119461.0,119449.0,1,1008.0
41519,154.00,1560.00,5,10,10,2,58658.0,68218.0,68218.0,58658.0,58658.0,1,9560.0
41520,154.00,1394.00,5,10,10,2,70499.0,69579.0,69579.0,70501.0,70501.0,4,0.0
41521,187.00,1509.00,5,10,10,2,90137.0,90882.0,69911.0,90134.0,90134.0,1,748.0
41522,154.00,1384.00,5,10,10,2,52203.0,45910.0,45910.0,52203.0,52203.0,4,0.0
41523,187.00,1509.00,5,10,10,2,80947.0,79708.0,72849.0,80955.0,80955.0,4,0.0
41524,154.00,1462.00,5,10,10,2,53358.0,69894.0,70136.0,53358.0,53368.0,2,16768.0
41525,187.00,1667.00,5,10,10,2,115835.0,121664.0,80288.0,115835.0,115826.0,1,5838.0
41526,154.00,1391.00,5,10,10,2,52866.0,50136.0,50136.0,52869.0,52866.0,3,3.0
41527,187.00,1519.00,5,10,10,2,42888.0,42313.0,50869.0,42893.0,42893.0,2,7976.0
41528,154.00,1391.00,5,10,10,2,53880.0,47246.0,47246.0,53868.0,53868.0,0,12.0
41529,187.00,1509.00,5,10,10,2,62137.0,61501.0,30851.0,62131.0,62131.0,0,6.0
41530,154.00,1428.00,4,11,10,2,57514.0,56619.0,73409.0,57514.0,57514.0,2,15895.0
41531,216.00,1665.00,5,10,10,2,113199.0,112942.0,112441.0,113197.0,113197.0,0,2.0
41532,216.00,1655.00,5,10,10,2,63052.0,62831.0,62332.0,63063.0,63063.0,4,0.0
41533,187.00,1667.00,5,10,10,2,58935.0,64437.0,91311.0,58935.0,58920.0,2,32391.0
41534,206.00,1610.00,5,10,10,2,94256.0,96116.0,95617.0,94256.0,94253.0,1,1863.0
41535,154.00,1391.00,5,10,10,2,49383.0,47731.0,47731.0,49294.0,49383.0,4,0.0
41536,206.00,1681.00,5,10,10,2,83835.0,89440.0,88939.0,83835.0,83835.0,1,5605.0
41537,216.00,1674.00,5,10,10,2,104220.0,103701.0,103200.0,104215.0,104215.0,0,5.0
41538,206.00,1681.00,5,10,10,2,98659.0,103961.0,103460.0,98652.0,98652.0,1,5309.0
41539,216.00,1662.00,5,10,10,2,119086.0,116143.0,115645.0,119086.0,119086.0,4,0.0
41540,216.00,1665.00,5,10,10,2,123243.0,123966.0,123468.0,123234.0,123234.0,1,732.0
41541,216.00,1655.00,5,10,10,2,124723.0,124980.0,124479.0,124722.0,124722.0,1,258.0
41542,216.00,1674.00,5,10,10,2,116050.0,117163.0,116662.0,116050.0,116054.0,1,1109.0
41543,216.00,1655.00,5,10,10,2,106489.0,106235.0,105690.0,106497.0,106533.0,4,0.0
41544,154.00,1384.00,5,10,10,2,66820.0,73142.0,73142.0,66820.0,66820.0,1,6322.0
41545,206.00,1681.00,5,10,10,2,61031.0,66002.0,65501.0,61031.0,61031.0,1,4971.0
41546,154.00,1462.00,5,10,10,2,98963.0,93242.0,93489.0,98960.0,98963.0,4,0.0
41547,154.00,1384.00,5,10,10,2,68167.0,37642.0,37642.0,68167.0,68167.0,4,0.0
41548,154.00,1384.00,5,10,10,2,95313.0,96458.0,96458.0,95313.0,95314.0,1,1144.0
41549,216.00,1655.00,5,10,10,2,93719.0,90978.0,90479.0,93715.0,93719.0,4,0.0
41550,206.00,1681.00,5,10,10,2,140338.0,145341.0,144840.0,140344.0,140344.0,1,4997.0
41551,187.00,1560.00,4,11,10,2,100246.0,105379.0,139015.0,100246.0,100246.0,2,38769.0
41552,154.00,1391.00,5,10,10,2,44176.0,42884.0,42884.0,44176.0,44183.0,4,0.0
41553,216.00,1665.00,5,10,10,2,118931.0,119728.0,119230.0,118931.0,118925.0,1,803.0
41554,154.00,1384.00,5,10,10,2,35394.0,60150.0,60150.0,35394.0,35394.0,1,24756.0
41555,206.00,1603.00,5,10,10,2,68760.0,68271.0,67740.0,68768.0,68768.0,4,0.0
41556,206.00,1603.00,5,10,10,2,60842.0,58143.0,57695.0,60842.0,60829.0,0,13.0
41557,154.00,1394.00,5,10,10,2,53558.0,58642.0,58642.0,53558.0,53558.0,1,5084.0
41558,187.00,1667.00,5,10,10,2,99191.0,103859.0,89672.0,99186.0,99191.0,1,4668.0
41559,154.00,1542.00,5,10,10,2,49252.0,59286.0,59286.0,49252.0,49262.0,1,10024.0
41560,154.00,1542.00,5,10,10,2,50678.0,56256.0,56256.0,50678.0,50678.0,1,5578.0
41561,206.00,1622.00,5,10,10,2,66306.0,65821.0,65320.0,66311.0,66306.0,3,5.0
41562,154.00,1394.00,5,10,10,2,76156.0,63013.0,63013.0,76153.0,76156.0,4,0.0
41563,206.00,1610.00,5,10,10,2,71202.0,73218.0,72717.0,71202.0,71202.0,1,2016.0
41564,154.00,1384.00,5,10,10,2,41350.0,62455.0,62455.0,41350.0,41350.0,1,21105.0
41565,187.00,1516.00,5,10,10,2,130212.0,132535.0,107075.0,130212.0,130213.0,1,2322.0
41566,154.00,1391.00,5,10,10,2,64997.0,51711.0,51711.0,65007.0,64997.0,3,10.0
41567,154.00,1542.00,5,10,10,2,83419.0,88645.0,88645.0,83419.0,83411.0,1,5234.0
41568,206.00,1603.00,5,10,10,2,73019.0,72580.0,72079.0,73018.0,73019.0,4,0.0
41569,154.00,1403.00,5,10,10,2,36271.0,35584.0,35577.0,36271.0,36287.0,4,0.0
41570,154.00,1384.00,5,10,10,2,58866.0,55364.0,55364.0,58873.0,58873.0,4,0.0
41571,206.00,1603.00,5,10,10,2,76646.0,76091.0,75590.0,76646.0,76655.0,4,0.0
41572,206.00,1613.00,5,10,10,2,116253.0,117224.0,116726.0,116243.0,116253.0,1,971.0
41573,216.00,1665.00,5,10,10,2,111365.0,111604.0,111106.0,111372.0,111365.0,1,239.0
41574,206.00,1610.00,5,10,10,2,54425.0,54237.0,53698.0,54453.0,54425.0,3,28.0
41575,187.00,1509.00,5,10,10,2,65786.0,67832.0,88023.0,65800.0,65786.0,2,22237.0
41576,154.00,1384.00,5,10,10,2,67110.0,63117.0,63117.0,67101.0,67110.0,4,0.0
41577,187.00,1519.00,5,10,10,2,55469.0,54994.0,58313.0,55469.0,55469.0,2,2844.0
41578,187.00,1509.00,5,10,10,2,60406.0,59646.0,36712.0,60406.0,60398.0,0,8.0
41579,154.00,1391.00,5,10,10,2,38179.0,59809.0,59809.0,38179.0,38179.0,1,21630.0
41580,154.00,1394.00,5,10,10,2,74245.0,65400.0,65400.0,74245.0,74245.0,4,0.0
41581,206.00,1681.00,5,10,10,2,118682.0,122972.0,122473.0,118689.0,118682.0,1,4290.0
41582,216.00,1665.00,5,10,10,2,137448.0,138661.0,138163.0,137448.0,137448.0,1,1213.0
41583,187.00,1516.00,5,10,10,2,93259.0,94091.0,84481.0,93254.0,93254.0,1,837.0
41584,216.00,1655.00,5,10,10,2,101456.0,100808.0,100310.0,101456.0,101453.0,0,3.0
41585,206.00,1610.00,5,10,10,2,115601.0,117389.0,116890.0,115607.0,115607.0,1,1782.0
41586,154.00,1384.00,5,10,10,2,58369.0,61193.0,61193.0,58370.0,58369.0,1,2824.0
41587,154.00,1394.00,5,10,10,2,53927.0,49481.0,49481.0,53927.0,53927.0,4,0.0
41588,216.00,1662.00,5,10,10,2,85330.0,84857.0,84358.0,85330.0,85330.0,4,0.0
41589,206.00,1610.00,5,10,10,2,72169.0,73873.0,73372.0,72162.0,72169.0,1,1704.0
41590,187.00,1509.00,5,10,10,2,85368.0,84779.0,44989.0,85368.0,85368.0,4,0.0
41591,154.00,1403.00,5,10,10,2,50362.0,52222.0,52215.0,50362.0,50359.0,1,1863.0
41592,206.00,1610.00,5,10,10,2,105492.0,110034.0,109533.0,105492.0,105492.0,1,4542.0
41593,154.00,1384.00,5,10,10,2,91591.0,93465.0,93465.0,91591.0,91591.0,1,1874.0
41594,206.00,1613.00,5,10,10,2,51405.0,50953.0,50452.0,51404.0,51404.0,4,0.0
41595,187.00,1509.00,5,10,10,2,80982.0,80523.0,79656.0,80973.0,80973.0,0,9.0
41596,206.00,1603.00,5,10,10,2,70465.0,69980.0,69481.0,70465.0,70465.0,4,0.0
41597,154.00,1384.00,5,10,10,2,66687.0,33292.0,33292.0,66632.0,66646.0,0,41.0
41598,206.00,1610.00,5,10,10,2,55805.0,59848.0,59350.0,55797.0,55797.0,1,4051.0
41599,154.00,1384.00,5,10,10,2,93793.0,95317.0,95317.0,93793.0,93793.0,1,1524.0
41600,206.00,1613.00,5,10,10,2,113710.0,115655.0,115157.0,113705.0,113710.0,1,1945.0
41601,187.00,1509.00,5,10,10,2,80408.0,80473.0,86020.0,80404.0,80408.0,2,5612.0
41602,187.00,1667.00,5,10,10,2,63854.0,69309.0,71003.0,63854.0,63854.0,2,7149.0
41603,187.00,1509.00,5,10,10,2,51178.0,48690.0,28920.0,51174.0,51041.0,0,137.0
41604,206.00,1603.00,5,10,10,2,121858.0,119081.0,118580.0,121857.0,121858.0,4,0.0
41605,206.00,1693.00,5,10,10,2,111497.0,115932.0,115432.0,111494.0,111494.0,1,4438.0
41606,187.00,1519.00,5,10,10,2,78263.0,77762.0,57503.0,78258.0,78258.0,0,5.0
41607,154.00,1351.00,4,11,10,2,77066.0,86202.0,86202.0,77066.0,77066.0,1,9136.0
41608,216.00,1662.00,5,10,10,2,111543.0,113483.0,112982.0,111543.0,111548.0,1,1935.0
41609,187.00,1509.00,5,10,10,2,121190.0,121541.0,111195.0,121192.0,121190.0,1,351.0
41610,187.00,1512.00,5,10,10,2,83730.0,83243.0,99912.0,83730.0,83730.0,2,16182.0
41611,206.00,1613.00,5,10,10,2,81630.0,81085.0,80587.0,81630.0,81618.0,0,12.0
41612,206.00,1603.00,5,10,10,2,127554.0,129607.0,129109.0,127542.0,127554.0,1,2053.0
41613,187.00,1516.00,5,10,10,2,112806.0,113332.0,120439.0,112810.0,112810.0,2,7629.0
41614,206.00,1603.00,5,10,10,2,87051.0,87731.0,87232.0,87043.0,87051.0,1,680.0
41615,154.00,1384.00,5,10,10,2,55840.0,66814.0,66814.0,55840.0,55837.0,1,10977.0
41616,216.00,1665.00,5,10,10,2,120593.0,121739.0,121238.0,120593.0,120593.0,1,1146.0
41617,187.00,1509.00,5,10,10,2,105364.0,105763.0,116038.0,105364.0,105361.0,2,10677.0
41618,154.00,1542.00,5,10,10,2,71393.0,99156.0,99156.0,71393.0,71393.0,1,27763.0
41619,154.00,1384.00,5,10,10,2,65875.0,55844.0,55844.0,65875.0,65875.0,4,0.0
41620,154.00,1384.00,5,10,10,2,75640.0,50907.0,50907.0,75640.0,75640.0,4,0.0
41621,206.00,1610.00,5,10,10,2,60587.0,60053.0,59552.0,60587.0,60587.0,4,0.0
41622,206.00,1610.00,5,10,10,2,65933.0,65443.0,64944.0,65927.0,65933.0,4,0.0
41623,206.00,1693.00,5,10,10,2,141127.0,146964.0,146470.0,141120.0,141127.0,1,5837.0
41624,187.00,1519.00,5,10,10,2,61747.0,60916.0,39258.0,61747.0,61755.0,4,0.0
41625,187.00,1667.00,5,10,10,2,82240.0,87575.0,77802.0,82237.0,82237.0,1,5338.0
41626,154.00,1384.00,5,10,10,2,62578.0,65989.0,65989.0,62578.0,62578.0,1,3411.0
41627,154.00,1391.00,5,10,10,2,104137.0,65765.0,65765.0,104137.0,104120.0,0,17.0
41628,187.00,1516.00,5,10,10,2,120128.0,121662.0,120775.0,120128.0,120128.0,1,1534.0
41629,154.00,1397.00,5,10,10,2,49426.0,41822.0,41822.0,49414.0,49414.0,0,12.0
41630,154.00,1542.00,5,10,10,2,82395.0,100006.0,100006.0,82388.0,82395.0,1,17611.0
41631,154.00,1542.00,5,10,10,2,102584.0,107778.0,107778.0,102584.0,102584.0,1,5194.0
41632,216.00,1674.00,5,10,10,2,122931.0,123482.0,122985.0,122925.0,122925.0,1,557.0
41633,187.00,1509.00,5,10,10,2,84005.0,83570.0,78562.0,84003.0,84003.0,0,2.0
41634,187.00,1528.00,5,10,10,2,44704.0,44318.0,52319.0,44707.0,44704.0,2,7615.0
41635,206.00,1492.00,5,11,10,2,92407.0,91874.0,91065.0,92416.0,92407.0,3,9.0
41636,206.00,1616.00,5,10,10,2,124923.0,126154.0,125681.0,124923.0,124923.0,1,1231.0
41637,154.00,1391.00,5,10,10,2,52167.0,55204.0,55204.0,52167.0,52178.0,1,3026.0
41638,154.00,1350.00,4,11,10,2,85115.0,77959.0,77959.0,85115.0,85115.0,4,0.0
41639,206.00,1603.00,5,10,10,2,99927.0,101193.0,100694.0,99927.0,99919.0,1,1274.0
41640,206.00,1603.00,5,10,10,2,90814.0,95851.0,95350.0,90820.0,90814.0,1,5037.0
41641,187.00,1667.00,5,10,10,2,89597.0,94574.0,86603.0,89605.0,89597.0,1,4977.0
41642,187.00,1676.00,5,10,10,2,65983.0,71556.0,71653.0,65983.0,65983.0,2,5670.0
41643,154.00,1274.00,4,11,10,2,62713.0,66728.0,66728.0,62713.0,62713.0,1,4015.0
41644,206.00,1603.00,5,10,10,2,77894.0,77261.0,76760.0,77894.0,77894.0,4,0.0
41645,154.00,1560.00,5,10,10,2,56021.0,65161.0,65161.0,56036.0,56036.0,1,9125.0
41646,154.00,1462.00,5,10,10,2,84874.0,90446.0,90671.0,84874.0,84874.0,2,5797.0
41647,154.00,1462.00,5,10,10,2,53106.0,58828.0,59046.0,53106.0,53110.0,2,5936.0
41648,187.00,1509.00,5,10,10,2,93205.0,93507.0,121807.0,93197.0,93197.0,2,28610.0
41649,154.00,1403.00,5,10,10,2,36464.0,35903.0,35896.0,36464.0,36464.0,4,0.0
41650,154.00,1384.00,5,10,10,2,81099.0,78183.0,78183.0,81099.0,81099.0,4,0.0
41651,206.00,1603.00,5,10,10,2,109273.0,111876.0,111378.0,109273.0,109273.0,1,2603.0
41652,216.00,1662.00,5,10,10,2,126866.0,124103.0,123602.0,126866.0,126866.0,4,0.0
41653,216.00,1655.00,5,10,10,2,108809.0,107930.0,107429.0,108805.0,108805.0,0,4.0
41654,206.00,1603.00,5,10,10,2,89770.0,89843.0,89342.0,89770.0,89769.0,1,74.0
41655,206.00,1613.00,5,10,10,2,130822.0,136271.0,135770.0,130821.0,130821.0,1,5450.0
41656,187.00,1509.00,5,10,10,2,98803.0,98783.0,94264.0,98802.0,98802.0,4,0.0
41657,154.00,1391.00,5,10,10,2,59656.0,67786.0,67786.0,59656.0,59640.0,1,8146.0
41658,187.00,1509.00,5,10,10,2,98385.0,97813.0,99779.0,98383.0,98383.0,2,1396.0
41659,154.00,1384.00,5,10,10,2,67312.0,81651.0,81651.0,67312.0,67312.0,1,14339.0
41660,206.00,1612.00,5,10,10,2,88472.0,88412.0,87935.0,88472.0,88449.0,0,23.0
41661,216.00,1674.00,5,10,10,2,150985.0,154330.0,153830.0,150988.0,150988.0,1,3342.0
41662,187.00,1564.00,4,11,10,2,75744.0,81657.0,86767.0,75723.0,75744.0,2,11023.0
41663,187.00,1667.00,5,10,10,2,92123.0,97410.0,106731.0,92131.0,92131.0,2,14600.0
41664,216.00,1662.00,5,10,10,2,103215.0,102445.0,101947.0,103226.0,103226.0,4,0.0
41665,187.00,1516.00,5,10,10,2,105267.0,105964.0,90801.0,105267.0,105263.0,1,701.0
41666,187.00,1519.00,5,10,10,2,43330.0,42643.0,55102.0,43330.0,43347.0,2,11755.0
41667,187.00,1531.00,5,10,10,2,85751.0,85752.0,84562.0,85751.0,85751.0,4,0.0
41668,154.00,1427.00,5,11,10,2,78606.0,86471.0,78015.0,78600.0,78600.0,1,7871.0
41669,187.00,1667.00,5,10,10,2,117565.0,122311.0,101704.0,117565.0,117573.0,1,4738.0
41670,187.00,1516.00,5,10,10,2,68939.0,73435.0,69276.0,68950.0,68950.0,1,4485.0
41671,187.00,1516.00,5,10,10,2,96395.0,99616.0,96976.0,96395.0,96395.0,1,3221.0
41672,216.00,1665.00,5,10,10,2,113616.0,115546.0,115045.0,113616.0,113616.0,1,1930.0
41673,206.00,1570.00,3,12,10,2,100293.0,106462.0,105873.0,100472.0,100472.0,1,5990.0
41674,206.00,1622.00,5,10,10,2,63345.0,63246.0,62749.0,63345.0,63337.0,0,8.0
41675,187.00,1518.00,5,10,10,2,126704.0,129856.0,97498.0,126704.0,126698.0,1,3158.0
41676,206.00,1622.00,5,10,10,2,77492.0,79657.0,79161.0,77512.0,77492.0,1,2165.0
41677,187.00,1509.00,5,10,10,2,79139.0,76316.0,71384.0,79139.0,79144.0,4,0.0
