seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0,alpha_label
172066,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,55108.0,70896.0,50957.0,55108.0,55108.0,55108.0,1,15788.0,2
172067,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,123142.0,70257.0,125047.0,123142.0,122603.0,123142.0,2,1905.0,1
172068,0,154.00,1279.00,5,1,11,10,2,8,6,21,1394.00,5,2,2,10,6,31989.0,71045.0,45149.0,31989.0,31989.0,31989.0,1,39056.0,2
172069,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,81994.0,51496.0,74453.0,81994.0,81493.0,81994.0,0,0.0,0
172070,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,128478.0,121584.0,113238.0,128478.0,115194.0,128478.0,0,0.0,0
172071,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,47508.0,36344.0,59601.0,47508.0,52745.0,47508.0,2,12093.0,2
172072,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,62093.0,78838.0,61137.0,62093.0,61591.0,62093.0,1,16745.0,2
172073,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,82547.0,54309.0,82221.0,82547.0,82765.0,82547.0,4,218.0,0
172074,0,206.00,1604.00,5,2,10,10,2,8,6,21,1425.00,3,2,2,10,6,61608.0,65349.0,66462.0,61608.0,61168.0,61608.0,2,4854.0,2
172075,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,118795.0,94253.0,106879.0,118795.0,118294.0,118795.0,0,0.0,0
172076,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,86362.0,85909.0,73198.0,86362.0,85864.0,86362.0,0,0.0,0
172077,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,89463.0,118614.0,98921.0,89463.0,102578.0,89463.0,1,29151.0,2
172078,0,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,124308.0,115983.0,121282.0,124308.0,123807.0,124308.0,0,0.0,0
172079,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,92216.0,58367.0,69261.0,92216.0,92216.0,92216.0,0,0.0,0
172080,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,125678.0,69900.0,104757.0,125678.0,125180.0,125678.0,0,0.0,0
172081,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,42657.0,75922.0,69471.0,42657.0,42657.0,42657.0,1,33265.0,2
172082,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,77618.0,96990.0,70631.0,77618.0,77618.0,77618.0,1,19372.0,2
172083,0,206.00,1610.00,4,2,11,10,2,8,6,21,1610.00,5,2,2,10,6,83286.0,81017.0,95501.0,83286.0,83062.0,83286.0,2,12215.0,2
172084,0,154.00,1384.00,5,2,10,10,2,8,6,20,1384.00,5,2,2,10,6,102446.0,88406.0,93352.0,102446.0,102446.0,102446.0,0,0.0,0
172085,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,93906.0,59635.0,97831.0,93906.0,96919.0,93906.0,2,3925.0,2
172086,0,206.00,1612.00,5,2,10,10,2,8,6,21,1499.00,4,2,2,10,6,64472.0,42960.0,50076.0,64495.0,63999.0,64472.0,0,0.0,0
172087,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,101482.0,100825.0,108853.0,101482.0,110436.0,101482.0,4,8954.0,2
172088,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,133971.0,103766.0,126409.0,133971.0,133472.0,133971.0,0,0.0,0
172089,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,61025.0,48685.0,50886.0,61025.0,61025.0,61025.0,0,0.0,0
172090,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,97947.0,126141.0,115022.0,97947.0,97449.0,97947.0,1,28194.0,2
172091,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,113271.0,90602.0,60785.0,113271.0,112773.0,113271.0,0,0.0,0
172092,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,88728.0,111851.0,57587.0,88728.0,78743.0,88728.0,1,23123.0,2
172093,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,46910.0,107210.0,39990.0,46910.0,46910.0,46910.0,1,60300.0,2
172094,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,78120.0,79928.0,71553.0,78120.0,78120.0,78120.0,1,1808.0,1
172095,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,73554.0,90540.0,88745.0,73554.0,73055.0,73554.0,1,16986.0,2
172096,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,98313.0,97809.0,82561.0,98313.0,75680.0,98313.0,0,0.0,0
172097,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,112509.0,119596.0,88975.0,112509.0,84942.0,112509.0,1,7087.0,2
172098,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,66466.0,50834.0,63169.0,66466.0,65968.0,66466.0,0,0.0,0
172099,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,66289.0,62740.0,65281.0,66289.0,65790.0,66289.0,0,0.0,0
172100,0,206.00,1493.00,4,2,11,10,2,8,6,21,1606.00,5,2,2,10,6,84332.0,78890.0,77180.0,84332.0,83994.0,84332.0,0,0.0,0
172101,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,65247.0,62143.0,72015.0,65247.0,93250.0,65247.0,4,28003.0,2
172102,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,56849.0,70822.0,59744.0,56849.0,56849.0,56849.0,1,13973.0,2
172103,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,72790.0,51689.0,65589.0,72790.0,72790.0,72790.0,0,0.0,0
172104,0,187.00,1404.00,5,1,11,10,2,8,6,21,1523.00,5,2,2,10,6,104277.0,70480.0,81554.0,104277.0,56001.0,104277.0,0,0.0,0
172105,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,34357.0,78346.0,59206.0,34357.0,33858.0,34357.0,1,43989.0,2
172106,0,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,98863.0,97571.0,98110.0,98863.0,108761.0,98863.0,4,9898.0,2
172107,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,85924.0,58131.0,79913.0,85924.0,85426.0,85924.0,0,0.0,0
172108,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,107207.0,122310.0,117379.0,107207.0,106706.0,107207.0,1,15103.0,2
172109,0,154.00,1277.00,4,2,11,10,2,8,6,21,1277.00,4,2,2,10,6,82265.0,69435.0,42719.0,82265.0,82265.0,82265.0,0,0.0,0
172110,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,119155.0,125850.0,128473.0,119155.0,102456.0,119155.0,2,9318.0,2
172111,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,100032.0,84766.0,84467.0,100032.0,100032.0,100032.0,0,0.0,0
172112,0,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,107986.0,71566.0,98967.0,107986.0,107490.0,107986.0,0,0.0,0
172113,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,75116.0,102754.0,74879.0,75116.0,75116.0,75116.0,1,27638.0,2
172114,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,98559.0,66223.0,90744.0,98559.0,98058.0,98559.0,0,0.0,0
172115,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,93841.0,127168.0,90990.0,93841.0,93343.0,93841.0,1,33327.0,2
172116,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,74965.0,89407.0,105969.0,74965.0,70642.0,74965.0,2,31004.0,2
172117,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,85802.0,113919.0,70041.0,85802.0,85802.0,85802.0,1,28117.0,2
172118,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,81873.0,67508.0,66456.0,81873.0,82099.0,81873.0,4,226.0,0
172119,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,54476.0,84740.0,73768.0,54476.0,53975.0,54476.0,1,30264.0,2
172120,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,111784.0,94443.0,102367.0,111784.0,111283.0,111784.0,0,0.0,0
172121,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,82764.0,93394.0,77684.0,82764.0,82263.0,82764.0,1,10630.0,2
172122,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,37826.0,111797.0,60040.0,37826.0,50183.0,37826.0,1,73971.0,2
172123,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,28177.0,39927.0,35110.0,28177.0,28177.0,28177.0,1,11750.0,2
172124,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,81694.0,111807.0,77945.0,81694.0,65486.0,81694.0,1,30113.0,2
172125,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,87559.0,118357.0,86916.0,87559.0,87807.0,87559.0,1,30798.0,2
172126,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,73881.0,128829.0,71927.0,73881.0,73881.0,73881.0,1,54948.0,2
172127,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,42773.0,42002.0,38207.0,42773.0,47570.0,42773.0,4,4797.0,2
172128,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,36986.0,67793.0,34497.0,36986.0,36986.0,36986.0,1,30807.0,2
172129,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,67821.0,96999.0,63932.0,67821.0,67821.0,67821.0,1,29178.0,2
172130,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,80576.0,73934.0,92261.0,80576.0,113679.0,80576.0,4,33103.0,2
172131,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,99902.0,90778.0,90739.0,99902.0,99403.0,99902.0,0,0.0,0
172132,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,102000.0,120604.0,79347.0,102000.0,101502.0,102000.0,1,18604.0,2
172133,0,154.00,1560.00,5,2,10,10,2,8,6,20,1560.00,5,2,2,10,6,71094.0,61259.0,63721.0,71094.0,71094.0,71094.0,0,0.0,0
172134,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,95650.0,59426.0,92592.0,95650.0,123487.0,95650.0,4,27837.0,2
172135,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,59126.0,83109.0,49892.0,59126.0,79257.0,59126.0,1,23983.0,2
172136,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,75163.0,39669.0,92767.0,75163.0,72628.0,75163.0,2,17604.0,2
172137,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,73455.0,68456.0,72193.0,73455.0,72954.0,73455.0,0,0.0,0
172138,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,108372.0,110272.0,72246.0,108372.0,107873.0,108372.0,1,1900.0,1
172139,0,187.00,1532.00,5,2,10,10,2,8,6,21,1411.00,5,1,2,10,6,79810.0,37316.0,101206.0,79810.0,86400.0,79810.0,2,21396.0,2
172140,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,37686.0,82874.0,60687.0,37686.0,37686.0,37686.0,1,45188.0,2
172141,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,98834.0,77350.0,73159.0,98834.0,96230.0,98834.0,0,0.0,0
172142,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,61855.0,85290.0,53428.0,61855.0,61855.0,61855.0,1,23435.0,2
172143,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,125195.0,66061.0,108314.0,125195.0,115578.0,125195.0,0,0.0,0
172144,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,95308.0,81557.0,93043.0,95308.0,94809.0,95308.0,0,0.0,0
172145,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,109435.0,31246.0,81383.0,109435.0,111405.0,109435.0,4,1970.0,1
172146,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,59621.0,115970.0,81015.0,59621.0,59621.0,59621.0,1,56349.0,2
172147,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,92526.0,91057.0,82712.0,92526.0,92028.0,92526.0,0,0.0,0
172148,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,85750.0,103347.0,100878.0,85750.0,85742.0,85750.0,1,17597.0,2
172149,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,109636.0,73417.0,84183.0,109636.0,105466.0,109636.0,0,0.0,0
172150,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,63142.0,104666.0,56207.0,63142.0,42161.0,63142.0,1,41524.0,2
172151,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,143497.0,68297.0,126595.0,143497.0,142999.0,143497.0,0,0.0,0
172152,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,62448.0,90037.0,57821.0,62448.0,62448.0,62448.0,1,27589.0,2
172153,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,72284.0,36174.0,77027.0,72284.0,72284.0,72284.0,2,4743.0,2
172154,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,91228.0,90727.0,81260.0,91228.0,90727.0,91228.0,0,0.0,0
172155,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,88339.0,70311.0,78591.0,88339.0,87838.0,88339.0,0,0.0,0
172156,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,69181.0,101472.0,39527.0,69181.0,69181.0,69181.0,1,32291.0,2
172157,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,98779.0,122737.0,90310.0,98779.0,98278.0,98779.0,1,23958.0,2
172158,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,103766.0,79131.0,120050.0,103766.0,103267.0,103766.0,2,16284.0,2
172159,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,111275.0,58827.0,111524.0,111275.0,110774.0,111275.0,2,249.0,0
172160,0,154.00,1350.00,5,1,11,10,2,8,6,21,1465.00,5,2,2,10,6,95792.0,74500.0,63843.0,95792.0,95792.0,95792.0,0,0.0,0
172161,0,187.00,1405.00,4,2,11,10,2,8,6,21,1522.00,5,2,2,10,6,65313.0,103658.0,46693.0,65313.0,50371.0,65313.0,1,38345.0,2
172162,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,67118.0,83855.0,69715.0,67118.0,67118.0,67118.0,1,16737.0,2
172163,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,53627.0,86168.0,54080.0,53627.0,53627.0,53627.0,1,32541.0,2
172164,0,154.00,1274.00,4,2,11,10,2,8,6,21,1387.00,5,2,2,10,6,52992.0,89824.0,62591.0,52992.0,52992.0,52992.0,1,36832.0,2
172165,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,113530.0,52996.0,101308.0,113530.0,113029.0,113530.0,0,0.0,0
172166,0,154.00,1384.00,5,2,10,10,2,8,6,20,1384.00,5,2,2,10,6,85331.0,84865.0,90492.0,85331.0,85331.0,85331.0,2,5161.0,2
172167,0,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,76685.0,113810.0,67213.0,76685.0,76685.0,76685.0,1,37125.0,2
172168,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,68914.0,102646.0,71535.0,68914.0,68914.0,68914.0,1,33732.0,2
172169,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,47330.0,52393.0,62662.0,47330.0,47330.0,47330.0,2,15332.0,2
172170,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,40568.0,45298.0,56429.0,40568.0,40568.0,40568.0,2,15861.0,2
172171,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,73911.0,58725.0,62010.0,73911.0,74154.0,73911.0,4,243.0,0
172172,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,106660.0,124136.0,115046.0,106660.0,106159.0,106660.0,1,17476.0,2
172173,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,88083.0,84709.0,67750.0,88083.0,75918.0,88083.0,0,0.0,0
172174,0,206.00,1607.00,5,2,10,10,2,8,6,21,1492.00,5,1,2,10,6,54540.0,92551.0,56518.0,54580.0,54044.0,54540.0,1,38011.0,2
172175,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,99466.0,91081.0,82395.0,99466.0,98967.0,99466.0,0,0.0,0
172176,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,41536.0,60615.0,38062.0,41536.0,41536.0,41536.0,1,19079.0,2
172177,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,83809.0,114604.0,67616.0,83809.0,93251.0,83809.0,1,30795.0,2
172178,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,53046.0,88063.0,101650.0,53046.0,52547.0,53046.0,2,48604.0,2
172179,0,187.00,1531.00,5,2,10,10,2,8,6,21,1412.00,4,2,2,10,6,53656.0,90466.0,71018.0,53656.0,48722.0,53656.0,1,36810.0,2
172180,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,87739.0,67155.0,78960.0,87739.0,99153.0,87739.0,4,11414.0,2
172181,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,71621.0,65303.0,45193.0,71621.0,71621.0,71621.0,0,0.0,0
172182,0,216.00,1487.00,3,2,12,10,2,8,6,21,1666.00,5,2,2,10,6,98027.0,101603.0,83749.0,98027.0,97348.0,98027.0,1,3576.0,2
172183,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,77822.0,73794.0,72262.0,77822.0,77822.0,77822.0,0,0.0,0
172184,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,107905.0,70964.0,90273.0,107932.0,107434.0,107905.0,0,0.0,0
172185,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,101891.0,63487.0,80879.0,101891.0,101891.0,101891.0,0,0.0,0
172186,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,36338.0,81430.0,39007.0,36338.0,36338.0,36338.0,1,45092.0,2
172187,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,51053.0,76124.0,41186.0,51053.0,51053.0,51053.0,1,25071.0,2
172188,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,56785.0,145311.0,65496.0,56785.0,64186.0,56785.0,1,88526.0,2
172189,0,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,80917.0,103512.0,63556.0,80917.0,80917.0,80917.0,1,22595.0,2
172190,0,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,69019.0,112232.0,58066.0,69019.0,69019.0,69019.0,1,43213.0,2
172191,0,187.00,1512.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,107657.0,122195.0,106755.0,107657.0,101672.0,107657.0,1,14538.0,2
172192,0,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,95291.0,102460.0,83030.0,95291.0,94794.0,95291.0,1,7169.0,2
172193,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,84219.0,69169.0,84631.0,84219.0,84219.0,84219.0,2,412.0,0
172194,0,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,47527.0,77608.0,26247.0,47527.0,47520.0,47527.0,1,30081.0,2
172195,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,87372.0,104342.0,76717.0,87372.0,87372.0,87372.0,1,16970.0,2
172196,0,154.00,1329.00,4,2,11,10,2,8,6,21,1393.00,5,2,2,10,6,48629.0,55982.0,63883.0,48629.0,48629.0,48629.0,2,15254.0,2
172197,0,154.00,1560.00,5,2,10,10,2,8,6,21,1560.00,5,2,2,10,6,75469.0,71281.0,77994.0,75469.0,75469.0,75469.0,2,2525.0,2
172198,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,74047.0,94291.0,71221.0,74047.0,96796.0,74047.0,4,22749.0,2
172199,0,187.00,1670.00,5,2,10,10,2,8,6,21,1553.00,4,2,2,10,6,97107.0,73487.0,79515.0,97107.0,96709.0,97107.0,0,0.0,0
172200,0,154.00,1387.00,5,2,10,10,2,8,6,21,1274.00,4,2,2,10,6,61143.0,86103.0,57348.0,61143.0,61143.0,61143.0,1,24960.0,2
172201,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,41341.0,88543.0,42340.0,41341.0,40840.0,41341.0,1,47202.0,2
172202,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,108479.0,107975.0,118333.0,108479.0,107981.0,108479.0,2,9854.0,2
172203,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,97125.0,44695.0,110418.0,97125.0,115807.0,97125.0,4,18682.0,2
172204,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,116950.0,132848.0,113541.0,116950.0,116449.0,116950.0,1,15898.0,2
172205,0,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,67283.0,114232.0,90808.0,67283.0,67283.0,67283.0,1,46949.0,2
172206,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,58432.0,56193.0,71837.0,58432.0,58432.0,58432.0,2,13405.0,2
172207,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,74101.0,97328.0,80491.0,74101.0,74101.0,74101.0,1,23227.0,2
172208,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,106918.0,136745.0,93056.0,106918.0,106918.0,106918.0,1,29827.0,2
172209,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,51972.0,92425.0,60720.0,51972.0,51972.0,51972.0,1,40453.0,2
172210,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,38468.0,59590.0,28167.0,38468.0,38468.0,38468.0,1,21122.0,2
172211,0,154.00,1464.00,5,2,10,10,2,8,6,21,1351.00,4,2,2,10,6,113926.0,96844.0,81527.0,113926.0,114163.0,113926.0,4,237.0,0
172212,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,83879.0,80905.0,76253.0,83879.0,83381.0,83879.0,0,0.0,0
172213,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,35360.0,29521.0,55075.0,35360.0,35360.0,35360.0,2,19715.0,2
172214,0,154.00,1391.00,4,2,11,10,2,8,6,21,1391.00,5,2,2,10,6,60574.0,66422.0,39351.0,60574.0,60574.0,60574.0,1,5848.0,2
172215,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,72234.0,72563.0,78379.0,72234.0,71735.0,72234.0,2,6145.0,2
172216,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,64589.0,38545.0,63934.0,64589.0,73790.0,64589.0,4,9201.0,2
172217,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,81083.0,46585.0,78377.0,81083.0,80584.0,81083.0,0,0.0,0
172218,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,86401.0,75200.0,85127.0,86401.0,85900.0,86401.0,0,0.0,0
172219,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,85482.0,64298.0,88126.0,85482.0,85194.0,85482.0,2,2644.0,2
172220,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,89440.0,49400.0,96797.0,89440.0,88939.0,89440.0,2,7357.0,2
172221,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,57748.0,71361.0,53424.0,57748.0,57748.0,57748.0,1,13613.0,2
172222,0,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,89366.0,78620.0,38242.0,89366.0,88870.0,89366.0,0,0.0,0
172223,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,87703.0,52867.0,68779.0,87703.0,87202.0,87703.0,0,0.0,0
172224,0,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,131157.0,27322.0,130754.0,131157.0,130660.0,131157.0,0,0.0,0
172225,0,187.00,1552.00,5,1,11,10,2,8,6,21,1671.00,5,2,2,10,6,81863.0,118077.0,82581.0,81863.0,72246.0,81863.0,1,36214.0,2
172226,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,107285.0,52147.0,104781.0,107285.0,106784.0,107285.0,0,0.0,0
172227,0,154.00,1350.00,5,1,11,10,2,8,6,21,1465.00,5,2,2,10,6,46415.0,98805.0,62683.0,46415.0,46415.0,46415.0,1,52390.0,2
172228,0,154.00,1435.00,4,2,11,10,2,8,6,21,1554.00,5,2,2,10,6,61881.0,53330.0,61096.0,61881.0,61873.0,61881.0,0,0.0,0
172229,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,79335.0,130452.0,109656.0,79335.0,79580.0,79335.0,1,51117.0,2
172230,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,45068.0,44029.0,34124.0,45068.0,45068.0,45068.0,0,0.0,0
